,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
1681,Maruti,Alto K10VXI,406299,2012,Chennai,Petrol,63746,Manual,1,9038
1682,Maruti,CelerioVXI CNG,803399,2016,Chennai,Petrol,80654,Manual,1,17871
1683,Hyundai,i20MAGNA O 1.2,423499,2013,Chennai,Petrol,88560,Manual,2,9421
1684,MG,HECTORSHARP DCT PETROL,754099,2019,Chennai,Diesel,61265,Automatic,1,16775
1685,Renault,KwidRXT,542599,2016,Chennai,Petrol,11854,Manual,1,12070
1686,Maruti,SwiftVXI AMT,830399,2018,Chennai,Petrol,20463,Automatic,1,18472
1687,Maruti,Wagon R 1.0VXI,300599,2012,Chennai,Petrol,72917,Manual,1,6687
1688,Hyundai,Creta1.4 E PLUS CRDI,476199,2016,Chennai,Petrol,9007,Manual,1,10593
1689,Honda,Brio1.2 S MT I VTEC,635699,2015,Chennai,Petrol,64624,Manual,3,14141
1690,Renault,TRIBER1.0 RXZ,531099,2020,Chennai,Petrol,77258,Manual,1,11814
1691,Renault,Duster85 PS RXE,416999,2015,Chennai,Petrol,24546,Manual,3,9276
1692,Maruti,BalenoDELTA 1.2 K12,638599,2016,Chennai,Petrol,43839,Manual,1,14205
1693,Maruti,Vitara BrezzaZDI PLUS,337099,2018,Chennai,Petrol,43078,Manual,1,7499
1694,Volkswagen,AmeoCOMFORTLINE 1.2,844399,2016,Chennai,Petrol,88697,Manual,1,18783
1695,Maruti,DzireVDI AMT,1829599,2017,Chennai,Diesel,34652,Automatic,1,40698
1696,Datsun,Redi GoT (O),412999,2017,Chennai,Petrol,65538,Manual,1,9187
1697,Maruti,BalenoDELTA 1.2 K12,447399,2018,Chennai,Petrol,61916,Manual,1,9952
1698,Hyundai,Verna1.6 SX VTVT (O),368399,2018,Chennai,Petrol,70329,Manual,1,8195
1699,Maruti,Vitara BrezzaVDI OPT,540299,2016,Chennai,Petrol,101906,Manual,1,12019
1700,Maruti,XL6ZETA AT SHVS,946599,2021,Chennai,Petrol,57301,Automatic,1,21057
1701,Skoda,Superb1.8 TSI LK AT,462499,2016,Chennai,Petrol,28747,Automatic,1,10288
1702,Tata,HexaVaricor 400 XTA,843299,2018,Chennai,Petrol,78842,Automatic,1,18759
1703,Maruti,DzireVXI,915299,2018,Chennai,Petrol,64656,Manual,1,20360
1704,Hyundai,Verna1.6 SX (O) AT CRDI,464149,2019,Chennai,Petrol,25746,Automatic,1,10325
1705,Maruti,Wagon R 1.0LXI CNG,894199,2015,Chennai,Diesel,50046,Manual,1,19891
1706,Maruti,Vitara BrezzaZDI,398699,2017,Chennai,Petrol,74140,Manual,2,8869
1707,Hyundai,AURASX PETROL,338299,2020,Chennai,Petrol,45857,Manual,1,7525
1708,Maruti,Alto K10VXI,602599,2012,Chennai,Petrol,89791,Manual,1,13404
1709,Hyundai,XcentSX 1.2 OPT,641299,2014,Chennai,Petrol,60482,Manual,1,14265
1710,Maruti,BalenoALPHA 1.2K12  AT,365199,2018,Chennai,Petrol,29770,Automatic,2,8124
1711,Honda,Brio1.2 VX AT I VTEC,532499,2015,Chennai,Petrol,61060,Automatic,2,11845
1712,Maruti,CelerioVXI CNG,331399,2020,Chennai,Petrol,51044,Manual,1,7372
1713,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,569849,2016,Chennai,Petrol,86096,Manual,1,12676
1714,Maruti,Wagon R 1.0LXI CNG,469099,2013,Chennai,Petrol,75800,Manual,1,10435
1715,Maruti,Alto K10VXI,831299,2016,Chennai,Petrol,72354,Manual,1,18492
1716,Hyundai,VENUES MT 1.2 KAPPA,461899,2021,Chennai,Petrol,40679,Manual,1,10275
1717,Maruti,SwiftVXI,299099,2018,Chennai,Petrol,64746,Manual,1,6653
1718,Hyundai,EonD LITE PLUS,493599,2012,Chennai,Petrol,28948,Manual,2,10980
1719,Renault,KwidCLIMBER 1.0,524899,2019,Chennai,Petrol,37360,Manual,1,11676
1720,Hyundai,i10SPORTZ 1.2 KAPPA2,605999,2013,Chennai,Petrol,59099,Manual,2,13480
1721,Hyundai,Creta1.4 E PLUS CRDI,794299,2018,Chennai,Diesel,98235,Manual,1,17669
1722,Maruti,Wagon R 1.0VXI,510599,2012,Chennai,Petrol,35228,Manual,1,11358
1723,Maruti,SwiftVXI,605299,2018,Chennai,Petrol,79898,Manual,2,13465
1724,Maruti,SwiftVXI,284599,2018,Chennai,Petrol,26544,Manual,1,6331
1725,Hyundai,EonERA PLUS,686199,2013,Chennai,Petrol,27868,Manual,2,15264
1726,Maruti,SwiftVXI,318099,2018,Chennai,Petrol,60270,Manual,1,7076
1727,Maruti,Alto 800LXI,511299,2017,Chennai,Petrol,49519,Manual,1,11374
1728,Maruti,SwiftVXI,309099,2018,Chennai,Petrol,69386,Manual,1,6876
1729,Volkswagen,PoloTrendline 1.0 L Petrol,476199,2020,Chennai,Petrol,34809,Manual,1,10593
1730,Maruti,SwiftVXI,439799,2019,Chennai,Petrol,26658,Manual,1,9783
1731,Nissan,,846999,2021,Chennai,Petrol,51541,,2,18841
1732,Maruti,Swift DzireVXI 1.2 BS IV,351999,2013,Chennai,Petrol,13835,Manual,2,7830
1733,Maruti,ErtigaZXI,794099,2014,Chennai,Petrol,51041,Manual,1,17664
1734,Maruti,CelerioVXI,369399,2019,Chennai,Petrol,71802,Manual,1,8217
1735,Honda,Jazz1.2 SV MT,837399,2018,Chennai,Petrol,50585,Manual,2,18627
1736,Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,327399,2018,Chennai,Petrol,78048,Manual,1,7283
1737,Maruti,SwiftVXI,460599,2019,Chennai,Petrol,39002,Manual,1,10246
1738,Hyundai,NEW SANTROERA 1.1,2159899,2019,Chennai,Diesel,18419,Manual,1,48046
1739,Maruti,CelerioVXI,456399,2015,Chennai,Petrol,39777,Manual,1,10152
1740,Jeep,CompassLIMITED (O) 2.0,534499,2018,Chennai,Petrol,61314,Manual,1,11890
1741,Renault,KwidRXL,408399,2021,Chennai,Petrol,35981,Manual,1,9085
1742,Hyundai,i10MAGNA 1.1 IRDE2,655699,2013,Chennai,Petrol,28505,Manual,1,14586
1743,Maruti,Swift DzireVXI,360999,2014,Chennai,Petrol,75417,Manual,1,8030
1744,Renault,TRIBER1.0 RXL PETROL,331099,2019,Chennai,Petrol,60520,Manual,1,7365
1745,Maruti,Alto 800LXI,1049999,2014,Chennai,Petrol,23415,Manual,1,23357
1746,Renault,TRIBERRXE MT PETROL,337099,2020,Chennai,Petrol,54726,Manual,2,7499
1747,Maruti,Swift DzireVXI 1.2 BS IV,696099,2014,Chennai,Petrol,53170,Manual,1,15484
1748,Honda,Amaze1.2 V MT I-VTEC,781849,2019,Chennai,Petrol,93401,Manual,2,17392
1749,Maruti,Wagon R 1.0VXI,719699,2018,Chennai,Petrol,65594,Manual,1,16009
1750,Maruti,SwiftVXI,739399,2018,Chennai,Petrol,39643,Manual,2,16448
1751,Hyundai,XcentE PLUS,434449,2018,Chennai,Petrol,49843,Manual,1,9664
1752,Maruti,SwiftVXI,701299,2014,Chennai,Petrol,33676,Manual,1,15600
1753,Hyundai,Elite i20Magna Executive 1.2,427499,2017,Chennai,Petrol,58396,Manual,1,9509
1754,Hyundai,VernaFLUIDIC 1.6 VTVT S,331999,2016,Chennai,Petrol,19812,Manual,1,7385
1755,Maruti,CelerioVXI,798199,2015,Chennai,Petrol,39821,Manual,1,17755
1756,Renault,TRIBERRXE MT PETROL,821099,2020,Chennai,Diesel,57646,Manual,1,18265
1757,Maruti,Swift DzireVXI 1.2 BS IV,619699,2014,Chennai,Petrol,28610,Manual,1,13785
1758,Honda,Amaze1.2 V MT I-VTEC,545899,2019,Chennai,Petrol,59313,Manual,1,12143
1759,Maruti,Wagon R 1.0VXI,443899,2018,Chennai,Petrol,59099,Manual,1,9874
1760,Maruti,SwiftVXI,562399,2018,Chennai,Petrol,25817,Manual,1,12510
1761,Hyundai,XcentE PLUS,509699,2018,Chennai,Petrol,69711,Manual,1,11338
1762,Maruti,SwiftVXI,710999,2014,Chennai,Petrol,25572,Manual,1,15816
1763,Hyundai,Elite i20Magna Executive 1.2,314999,2017,Chennai,Petrol,32800,Manual,1,7007
1764,Hyundai,VernaFLUIDIC 1.6 VTVT S,430499,2016,Chennai,Petrol,19162,Manual,1,9576
1765,Maruti,CelerioVXI,316499,2015,Chennai,Petrol,78403,Manual,1,7040
1766,Hyundai,Grand i10ASTA 1.2 VTVT,362699,2018,Chennai,Petrol,79374,Manual,1,8068
1767,Maruti,Wagon R 1.0VXI,341699,2016,Chennai,Petrol,44290,Manual,1,7601
1768,Mahindra,ScorpioS11,357199,2020,Chennai,Petrol,38379,Manual,2,7946
1769,Tata,TiagoXTA 1.2 PETROL,699499,2019,Chennai,Diesel,102938,Automatic,1,15560
1770,Hyundai,Elite i201.2 SPORTS PLUS VTVT,661599,2020,Chennai,Petrol,63524,Manual,1,14717
1771,Tata,TiagoXM 1.2 REVOTRON,311999,2017,Chennai,Petrol,70441,Manual,1,6940
1772,Mahindra,,326799,2021,Chennai,Petrol,35323,,2,7269
1773,Renault,TRIBER1.0 RXZ,314431,2021,Chennai,Petrol,42384,Manual,1,6994
1774,Maruti,Alto 800LXI,709499,2018,Chennai,Petrol,23456,Manual,1,15782
1775,Hyundai,Elite i20SPORTZ 1.2,341699,2017,Chennai,Petrol,37138,Manual,1,7601
1776,Maruti,Alto 800LXI,311999,2014,Chennai,Petrol,75925,Manual,1,6940
1777,Honda,Amaze1.2 VXMT I VTEC,339299,2014,Chennai,Petrol,36389,Manual,1,7548
1778,Skoda,RapidStyle 1.5 TDI AT,479059,2018,Chennai,Petrol,51609,Automatic,1,10656
1779,Hyundai,i20SPORTZ 1.2 VTVT,333199,2013,Chennai,Petrol,66528,Manual,1,7412
1780,Renault,TRIBER1.0 RXT,903299,2019,Chennai,Petrol,44863,Manual,1,20093
1781,Maruti,DzireVXI,433399,2019,Chennai,Petrol,57246,Manual,1,9641
1782,Maruti,Swift DzireLXI OPT,1908899,2016,Chennai,Petrol,80389,Manual,1,42462
1783,Maruti,SwiftZXI,350199,2018,Chennai,Petrol,44301,Manual,1,7790
1784,Maruti,Alto 800LXI,636999,2018,Chennai,Petrol,50611,Manual,1,14170
1785,Maruti,Vitara BrezzaZDI+ DUAL TONE AMT,350199,2019,Chennai,Petrol,44146,Automatic,1,7790
1786,Renault,Kwid1.0 CLIMBER OPT,417099,2021,Chennai,Petrol,27070,Manual,1,9278
1787,Hyundai,Elite i20SPORTZ 1.2,351399,2018,Chennai,Petrol,61480,Manual,1,7817
1788,Maruti,Celerio XZXI OPT AMT,783199,2018,Chennai,Petrol,6893,Automatic,1,17422
1789,Maruti,DzireVXI,400099,2019,Chennai,Petrol,25083,Manual,3,8900
1790,Hyundai,VernaFLUIDIC 1.6 SX VTVT,240199,2016,Chennai,Petrol,64916,Manual,2,5343
1791,Hyundai,Creta1.6 SX AT CRDI,256699,2018,Chennai,Petrol,45311,Automatic,2,5710
1792,Maruti,S PRESSOVXI,571699,2021,Chennai,Petrol,25662,Manual,1,12717
1793,Maruti,New  Wagon-RVXI 1.2L,492199,2020,Chennai,Petrol,73279,Manual,2,10949
1794,Renault,,546399,2022,Chennai,Diesel,76358,,1,12154
1795,Honda,Amaze1.2 S CVT I VTEC,384599,2020,Chennai,Petrol,154254,Automatic,1,8555
1796,Hyundai,Elite i20ASTA 1.2,829699,2015,Chennai,Petrol,24594,Manual,2,18456
1797,Ford,Ecosport1.5AMBIENTE TI VCT,569399,2015,Chennai,Petrol,29952,Manual,1,12666
1798,Maruti,New  Wagon-RVXI 1.0,500199,2019,Chennai,Petrol,19907,Manual,1,11127
1799,Hyundai,Elite i20ASTA 1.4 CRDI,276299,2018,Kolkata,Petrol,7239,Manual,1,17513
1800,Ford,Ecosport1.5  TITANIUM SPORTS(SUNROOF),771899,2021,Kolkata,Petrol,4044,Manual,1,11965
1801,Maruti,Alto 800VXI,378999,2015,Kolkata,Petrol,8574,Manual,1,4854
1802,Maruti,BalenoDELTA 1.2 K12,491199,2018,Kolkata,Petrol,2975,Manual,1,9429
1803,Maruti,Swift DzireVXI 1.2 BS IV,467999,2013,Kolkata,Petrol,71880,Manual,2,5926
1804,Hyundai,NEW SANTRO1.1 MAGNA MT,504399,2021,Kolkata,Diesel,21139,Manual,1,19023
1805,Maruti,New  Wagon-RVXI 1.0,412199,2019,Kolkata,Petrol,13562,Manual,1,6502
1806,Maruti,Wagon R 1.0LXI,475299,2016,Kolkata,Petrol,49894,Manual,1,11151
1807,Hyundai,Elite i20ASTA 1.2 (O),1039399,2016,Kolkata,Petrol,30293,Manual,1,11856
1808,Maruti,SwiftVXI,981499,2015,Kolkata,Petrol,10916,Manual,1,5203
1809,Hyundai,Grand i10MAGNA 1.2 VTVT,1518299,2016,Kolkata,Petrol,16301,Manual,1,12882
1810,Maruti,BalenoDELTA DDIS 190,590799,2018,Kolkata,Petrol,2314,Manual,1,6876
1811,Maruti,SwiftVXI,374299,2021,Kolkata,Petrol,37030,Manual,1,11894
1812,Hyundai,Elite i20ASTA 1.2,987999,2015,Kolkata,Petrol,24344,Manual,1,12439
1813,Maruti,Wagon R 1.0VXI,1081699,2015,Kolkata,Petrol,61085,Manual,1,11321
1814,Maruti,CiazVXI PLUS,671899,2015,Kolkata,Petrol,28930,Manual,1,15183
1815,Maruti,DzireVXI,534224,2019,Kolkata,Petrol,34933,Manual,2,8248
1816,Maruti,Wagon R 1.0VXI AMT,442699,2018,Kolkata,Petrol,9389,Automatic,1,13972
1817,Ford,Ecosport1.5TITANIUM TDCI,341799,2013,Kolkata,Petrol,20536,Manual,1,9768
1818,Hyundai,Creta1.6 SX PLUS VTVT,332699,2016,Kolkata,Petrol,34640,Manual,1,13665
1819,Toyota,Corolla AltisVL AT,706099,2018,Kolkata,Petrol,12493,Automatic,1,10662
1820,Maruti,CiazVXI PLUS,507299,2015,Kolkata,Petrol,17035,Manual,1,13378
1821,Hyundai,NEW SANTROMAGNA 1.1 CORPORATE EDITION,791299,2020,Kolkata,Petrol,45693,Manual,1,8671
1822,Hyundai,Verna1.6 SX VTVT,651499,2018,Kolkata,Petrol,11362,Manual,1,9078
1823,Datsun,Go PlusT (O) CVT,474299,2020,Kolkata,Diesel,30631,Automatic,1,32884
1824,Hyundai,XcentSX 1.2,202999,2019,Kolkata,Petrol,3685,Manual,1,10272
1825,Maruti,New  Wagon-RVXI 1.0,666899,2020,Kolkata,Petrol,16792,Manual,1,6635
1826,Maruti,DzireVXI,749899,2019,Kolkata,Petrol,47393,Manual,1,9665
1827,KIA,SELTOS1.5 GTX+ AT,293899,2020,Kolkata,Petrol,3325,Automatic,1,13384
1828,Hyundai,NEW SANTROSPORTZ 1.1,511699,2019,Kolkata,Petrol,137396,Manual,1,4585
1829,Maruti,CiazALPHA 1.5 MT VTVT SHVS,801199,2020,Kolkata,Petrol,6927,Manual,1,11967
1830,Maruti,XL6ALPHA SHVS  MT,1440799,2020,Kolkata,Petrol,25911,Manual,2,8844
1831,Maruti,Swift DzireVXI 1.2 BS IV,404999,2014,Kolkata,Petrol,11211,Manual,1,15580
1832,Hyundai,Grand i10MAGNA 1.2 VTVT,915599,2018,Kolkata,Petrol,26603,Manual,1,8433
1833,Tata,HarrierXZ 2.0L Kryotec,620399,2019,Kolkata,Petrol,58072,Manual,1,11336
1834,Maruti,BalenoDELTA 1.2 K12,508499,2018,Kolkata,Petrol,36913,Manual,2,10611
1835,Hyundai,NEW SANTROASTA 1.1 MT,422299,2019,Kolkata,Petrol,29796,Manual,2,8778
1836,Hyundai,Elite i20ASTA 1.2,1023799,2015,Kolkata,Petrol,19843,Manual,1,11967
1837,Honda,Amaze1.2 SMT I VTEC,512149,2018,Kolkata,Petrol,23680,Manual,1,12539
1838,Hyundai,Elite i20Magna Executive 1.2,556699,2018,Kolkata,Petrol,23958,Manual,1,8824
1839,Maruti,Wagon R 1.0VXI,915599,2015,Kolkata,Petrol,6927,Manual,1,11967
1840,Maruti,BalenoDELTA 1.2 K12,620399,2018,Kolkata,Petrol,25911,Manual,2,8844
1841,KIA,,508499,2020,Kolkata,Petrol,11211,,1,15580
1842,Ford,Ecosport1.5 TITANIUM PLUS TI VCT AT,422299,2020,Kolkata,Petrol,26603,Automatic,1,8433
1843,Jeep,CompassLIMITED (O) 2.0,1023799,2018,Kolkata,Petrol,58072,Manual,1,11336
1844,Honda,WR-V1.2 i-VTEC VX MT,512149,2019,Kolkata,Petrol,36913,Manual,2,10611
1845,Maruti,BalenoZETA 1.2 K12,559999,2019,Kolkata,Petrol,29796,Manual,2,8778
1846,Maruti,DzireZXI Plus,556699,2018,Kolkata,Petrol,19843,Manual,1,11967
1847,Maruti,SwiftVXI,521999,2018,Kolkata,Petrol,23680,Manual,1,12539
1848,Volkswagen,AmeoCOMFORTLINE 1.0,437399,2019,Kolkata,Petrol,23958,Manual,1,8824
1849,Hyundai,Elite i20Magna Executive 1.2,1051299,2018,Kolkata,Petrol,22491,Manual,1,12684
1850,Hyundai,Elite i20ASTA 1.2,411899,2015,Kolkata,Petrol,50303,Manual,1,7054
1851,Honda,Amaze1.5 SMT I DTEC,388199,2015,Kolkata,Diesel,32247,Manual,1,40216
1852,Maruti,SwiftVXI,1352849,2018,Kolkata,Petrol,7494,Manual,1,10966
1853,Maruti,DzireVXI,544949,2020,Kolkata,Petrol,10317,Manual,1,14999
1854,Maruti,BalenoZETA 1.2 K12,608599,2021,Kolkata,Petrol,27778,Manual,1,8593
1855,Maruti,Wagon R 1.0VXI,534899,2016,Kolkata,Petrol,15705,Manual,1,18180
1856,Maruti,DzireVXI,1353799,2018,Kolkata,Petrol,5591,Manual,1,16434
1857,Maruti,New  Wagon-RVXI 1.0,1758999,2019,Kolkata,Petrol,10577,Manual,1,7490
1858,Maruti,Vitara BrezzaVDI OPT,576799,2018,Kolkata,Petrol,32999,Manual,3,11311
1859,Maruti,BalenoZETA 1.2 K12,826599,2017,Kolkata,Petrol,35820,Manual,3,5285
1860,Maruti,CiazZETA 1.4 VVT,319999,2018,Kolkata,Petrol,30992,Manual,2,9194
1861,Jeep,CompassLIMITED (O) 2.0,385999,2018,Kolkata,Diesel,43600,Manual,1,18110
1862,Hyundai,VernaFLUIDIC 1.6 SX VTVT,689999,2013,Kolkata,Petrol,32353,Manual,1,8061
1863,Ford,Ecosport1.5 TITANIUM PLUS TI VCT AT,366099,2019,Kolkata,Petrol,6464,Automatic,1,13322
1864,Maruti,DzireVXI,408899,2018,Kolkata,Petrol,16871,Manual,1,14216
1865,Maruti,New  Wagon-RZXI 1.2,858899,2019,Kolkata,Petrol,27939,Manual,2,9556
1866,Honda,WR-V1.2 i-VTEC VX MT,1186199,2019,Kolkata,Petrol,18823,Manual,1,13169
1867,Maruti,Wagon R 1.0VXI,309559,2018,Kolkata,Petrol,30455,Manual,1,6442
1868,Maruti,CiazALPHA 1.5 MT VTVT SHVS,627599,2021,Kolkata,Diesel,37221,Manual,1,22638
1869,Hyundai,GRAND I10 NIOSASTA PETROL AMT,557499,2021,Kolkata,Petrol,7961,Automatic,1,10995
1870,Hyundai,Elite i20Magna Executive 1.2,841199,2018,Kolkata,Petrol,16639,Manual,1,13803
1871,Maruti,BalenoALPHA 1.2K12  AT,571099,2020,Kolkata,Petrol,28103,Automatic,1,10330
1872,Nissan,,472499,2019,Kolkata,Petrol,8099,,1,15827
1873,Maruti,DzireZXI,500799,2019,Kolkata,Petrol,61863,Manual,1,12593
1874,Ford,Ecosport1.0 ECOBOOST TITANIUM,557599,2013,Kolkata,Diesel,37630,Manual,1,26246
1875,Honda,Jazz1.2 V MT,697999,2015,Kolkata,Petrol,6941,Manual,1,10435
1876,Mahindra,,470799,2020,Kolkata,Petrol,5639,,1,12475
1877,Maruti,DzireVXI AMT,599399,2018,Kolkata,Petrol,4047,Automatic,1,25870
1878,Maruti,DzireVXI,480199,2019,Kolkata,Petrol,3576,Manual,1,16746
1879,Maruti,BalenoDELTA 1.2 K12,711499,2019,Kolkata,Petrol,106320,Manual,1,9590
1880,KIA,SELTOSGTK 1.4 GDI PETROL,467099,2019,Kolkata,Petrol,61951,Manual,1,10128
1881,Hyundai,Elite i20SPORTZ 1.2,981099,2014,Kolkata,Petrol,13402,Manual,1,11818
1882,Renault,TRIBER1.0 RXL PETROL,539099,2019,Kolkata,Diesel,91106,Manual,1,14648
1883,Maruti,Wagon R 1.0VXI,817099,2018,Kolkata,Diesel,8143,Manual,1,25761
1884,Maruti,Wagon R 1.0VXI,1653599,2015,Kolkata,Petrol,46994,Manual,2,5752
1885,Hyundai,XcentS 1.2,464399,2019,Kolkata,Petrol,43986,Manual,1,11465
1886,Tata,HarrierXZA,998799,2020,Kolkata,Petrol,105554,Automatic,1,7645
1887,Maruti,DzireVXI,350599,2018,Kolkata,Petrol,5752,Manual,1,11387
1888,Renault,CapturRXE PETROL MT,472499,2018,Kolkata,Petrol,12779,Manual,1,12112
1889,Maruti,BalenoZETA 1.2 K12 CVT,663999,2021,Kolkata,Petrol,33271,Automatic,1,7926
1890,Maruti,BalenoDELTA 1.2 K12,654499,2017,Kolkata,Petrol,24096,Manual,1,12303
1891,Maruti,Alto 800LXI,1135999,2018,Kolkata,Petrol,57450,Manual,1,8802
1892,Hyundai,Grand i10ASTA 1.2 (O) VTVT,947499,2014,Kolkata,Petrol,30266,Manual,1,9182
1893,Hyundai,i20 Active1.2 S,826399,2016,Kolkata,Diesel,17665,Manual,2,13082
1894,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,406999,2014,Kolkata,Petrol,8803,Manual,1,15469
1895,Ford,Figo Aspire1.2 TITANIUM PETROL,1177599,2018,Kolkata,Petrol,45812,Manual,3,10422
1896,Maruti,Alto 800LXI,543599,2018,Kolkata,Petrol,29166,Manual,1,7183
1897,Maruti,Wagon R 1.0VXI,614999,2018,Kolkata,Petrol,13034,Manual,1,11280
1898,Hyundai,Elite i20SPORTZ 1.2,526999,2014,Kolkata,Petrol,25071,Manual,1,14641
1899,Honda,CityV MT PETROL,311799,2019,Kolkata,Petrol,16204,Manual,3,9165
1900,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,1328499,2019,Kolkata,Diesel,59685,Manual,2,11027
1901,Maruti,Alto 800LXI,1731899,2018,Kolkata,Petrol,27424,Manual,1,19911
1902,Renault,KwidRXT,683699,2020,Kolkata,Petrol,34174,Manual,2,34450
1903,Maruti,BalenoZETA 1.2 K12,436099,2016,Kolkata,Petrol,47257,Manual,2,10789
1904,Maruti,Wagon R 1.0VXI,381299,2014,Kolkata,Petrol,15263,Manual,1,10530
1905,Tata,ALTROZXZ 1.2,525499,2020,Kolkata,Petrol,57439,Manual,1,18051
1906,Tata,,905499,2021,Kolkata,Petrol,15755,,2,12339
1907,Maruti,Wagon R 1.0VXI,788999,2014,Kolkata,Petrol,11159,Manual,2,12328
1908,Maruti,Ciaz1.5 SIGMA SHVS,349309,2018,Kolkata,Petrol,19002,Manual,1,12668
1909,Maruti,IGNISDELTA 1.2 K12,712999,2018,Kolkata,Petrol,27798,Manual,1,12762
1910,Maruti,BalenoZETA 1.2 K12,1089099,2020,Kolkata,Diesel,67419,Manual,1,36686
1911,Hyundai,Elite i20ASTA 1.2,552999,2018,Kolkata,Petrol,20629,Manual,2,10833
1912,Ford,Ecosport1.5 TITANIUM TI VCT,902599,2018,Kolkata,Petrol,5768,Manual,1,22487
1913,Maruti,DzireVXI,462499,2017,Kolkata,Petrol,9883,Manual,2,21742
1914,Skoda,Rapid1.0 AMBITION TSI AT,564849,2021,Kolkata,Petrol,68159,Automatic,1,8706
1915,Maruti,,800799,2020,Kolkata,Petrol,52987,,1,10544
1916,Maruti,BalenoDELTA 1.2 K12,1108799,2019,Kolkata,Diesel,57852,Manual,1,31391
1917,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,462199,2019,Kolkata,Petrol,27047,Manual,1,11894
1918,Maruti,Wagon R 1.0VXI,585799,2016,Kolkata,Petrol,42119,Manual,1,11340
1919,Maruti,IGNISALPHA 1.2 K12,1009499,2018,Kolkata,Petrol,58267,Manual,2,10577
1920,Maruti,Wagon R 1.0VXI,535199,2018,Kolkata,Petrol,10772,Manual,2,12871
1921,Maruti,BalenoDELTA 1.2 K12,1108799,2020,Kolkata,Petrol,24056,Manual,1,12573
1922,Maruti,S PRESSOVXI PLUS,656749,2020,Kolkata,Petrol,58284,Manual,1,6969
1923,Hyundai,Grand i10MAGNA 1.2 VTVT,739799,2017,Kolkata,Petrol,28371,Manual,1,12223
1924,Jeep,Compass1.4 SPORT AT,923899,2021,Kolkata,Petrol,20873,Automatic,2,28092
1925,Maruti,Wagon R 1.0VXI,626199,2018,Kolkata,Petrol,15237,Manual,1,22638
1926,Datsun,Redi Go1.0 T(O) AT,694299,2018,Kolkata,Diesel,44290,Automatic,1,29134
1927,Maruti,Wagon R 1.0VXI,704499,2018,Kolkata,Petrol,24351,Manual,1,16405
1928,Maruti,S PRESSOVXI,553199,2020,Kolkata,Petrol,67870,Manual,1,13562
1929,Maruti,Wagon R 1.0VXI,540099,2018,Kolkata,Petrol,55776,Manual,1,13227
1930,Maruti,S PRESSOVXI,350599,2021,Kolkata,Petrol,74534,Manual,1,11781
1931,Maruti,BalenoDELTA 1.2 K12,399899,2019,Kolkata,Petrol,27021,Manual,1,10566
1932,Maruti,S PRESSOVXI PLUS,481999,2019,Kolkata,Petrol,26739,Manual,1,12573
1933,Maruti,S PRESSOVXI,500799,2020,Kolkata,Petrol,40503,Manual,1,10960
1934,Maruti,BalenoDELTA 1.2 K12,1253699,2018,Kolkata,Diesel,23380,Manual,2,9007
1935,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,453799,2019,Kolkata,Petrol,79345,Manual,1,12392
1936,Hyundai,VENUE1.0L Turbo GDI SX(O) MT,862799,2021,Kolkata,Petrol,17463,Manual,1,15146
1937,Maruti,Alto K10VXI,681799,2018,Kolkata,Petrol,12988,Manual,2,17477
1938,Maruti,BalenoZETA 1.2 K12,568299,2018,Kolkata,Petrol,28518,Manual,2,8544
1939,Maruti,Alto K10VXI (O) AMT,438499,2018,Kolkata,Petrol,29115,Automatic,1,11990
1940,Maruti,AltoLXI,456699,2019,Kolkata,Petrol,66360,Manual,1,11467
1941,Maruti,AltoVXI,917599,2020,Kolkata,Diesel,71374,Manual,1,15738
1942,Maruti,AltoVXI,599799,2020,Kolkata,Petrol,81974,Manual,1,11952
1943,Maruti,Alto 800LXI,587899,2018,Kolkata,Petrol,37972,Manual,1,13987
1944,Maruti,BalenoDELTA 1.2 K12,771699,2018,Kolkata,Diesel,47584,Manual,2,28838
1945,Maruti,AltoLXI,1882399,2020,Kolkata,Petrol,60447,Manual,2,9879
1946,Maruti,S PRESSOVXI PLUS,671599,2019,Kolkata,Petrol,7277,Manual,1,23463
1947,Maruti,BalenoZETA 1.2 K12,684299,2018,Kolkata,Petrol,25412,Manual,1,12684
1948,Maruti,AltoVXI,569799,2020,Kolkata,Petrol,24076,Manual,1,11727
1949,Maruti,AltoLXI,332799,2020,Kolkata,Petrol,21593,Manual,1,17538
1950,Maruti,ErtigaVXI  LIMITED EDITION,553099,2018,Kolkata,Petrol,15531,Manual,1,9727
1951,Mahindra,ScorpioS10,644199,2015,Kolkata,Petrol,4301,Manual,1,21791
1952,Renault,TRIBER1.0 RXL PETROL,1761199,2019,Kolkata,Petrol,3706,Manual,1,17998
1953,Renault,Kwid1.0 RXT Opt AT,710599,2019,Kolkata,Petrol,51717,Automatic,1,12210
1954,Maruti,DzireZXI Plus,596999,2020,Kolkata,Petrol,6119,Manual,1,19548
